SPILL ID,LAT,LON,SPILL CAUSE,FILE,x,y,start_date,sm_surface,sm_rootzone,sm_profile,soil_water_infiltration_flux,vegetation_greenness_fraction,surface_temp,surface_pressure,SPILL_TYPE,SPILL_VOL,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,DIAMETER_OF_SEWER
831657,37.92803,-122.33521,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13618293.28328819,4569263.848539963,2017-01-10 12:05:00,0.4394067823886871,0.4279298782348633,0.4284909069538117,1.751631498336792e-05,0.9613168835639954,281.6802062988281,100638.734375,Category 1,7475, ,,
831610,38.29105,-121.32115,Other (specify below),Rain,-13505408.64045436,4620623.399691977,2017-01-10 12:00:00,0.32380619645118713,0.3100099563598633,0.29555633664131165,1.2922100722789764e-06,0.9539926648139954,282.3432922363281,101310.734375,Category 2,6000, ,,
855879,33.91502,-118.17018,Other (specify below),Rain,-13154644.26454948,4017396.988153537,2019-02-02 19:15:00,0.38291558623313904,0.2399660050868988,0.25081565976142883,0.0012755393981933596,0.9544710516929626,288.14666748046875,99500.34375,Category 1,4671,RGRCP-PTL,20.0,66.0
855905,33.120396,-117.232015,Other (specify below),Rain,-13050208.21446941,3911295.444001078,2019-02-02 21:25:00,0.2598321735858917,0.2181223034858704,0.2079033553600312,0.00118255615234375,0.9561826586723328,288.19976806640625,98894.234375,Category 1,23251,Techite,,
830806,38.30367,-122.29037,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13613301.717321018,4622413.464881096,2016-12-15 16:13:00,0.32573258876800537,0.293850839138031,0.28906384110450745,0.00029587745666503906,0.9540244936943054,285.1931457519531,99681.1171875,Category 1,940,ACP,,8.0
830763,37.91669,-122.32699,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13617378.237073867,4567663.579594928,2016-12-15 16:15:00,0.37028825283050537,0.346219003200531,0.34790173172950745,8.061528205871582e-05,0.9574424624443054,285.8064270019531,100121.1171875,Category 1,43575, ,,
855900,36.66378,-121.61505,Debris-General,Rain,-13538125.438798506,4392345.100354527,2019-02-04 00:00:00,0.35448095202445984,0.3453912436962128,0.325949102640152,7.657799869775772e-07,0.9676808714866638,281.46408081054693,97902.21875,Category 1,2500,VCP,40.0,8.0
831695,38.30593,-122.47771000000002,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13634156.310726233,4622734.064106391,2017-01-10 12:00:00,0.3924097120761871,0.4031496047973633,0.3860104382038117,9.6149742603302e-06,0.9622934460639954,281.7632141113281,99806.734375,Category 1,21300, ,,
831654,37.91678,-122.32687,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13617364.878734974,4567676.279170753,2017-01-10 13:05:00,0.4394067823886871,0.4279298782348633,0.4284909069538117,1.751631498336792e-05,0.9613168835639954,281.6802062988281,100638.734375,Category 1,49475, ,,
831723,38.32196,-122.49296,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13635853.932960827,4625008.335649631,2017-01-10 14:00:00,0.3660425245761871,0.3826417922973633,0.3702633678913117,1.1570751667022705e-05,0.9635141491889954,281.8188781738281,99038.734375,Category 1,13800, ,,
830937,38.29292,-122.44965,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13631032.685814572,4620888.627421154,2016-12-15 15:10:00,0.35405290126800537,0.309231698513031,0.30102673172950745,0.0005109310150146483,0.9593955874443054,285.1609191894531,99289.1171875,Category 1,2600, ,,
